"","population","group","tot.mean","nat.mean","obs.mean","start.year","stop.year","ESU"
"63","Steelhead (Middle Columbia River DPS) - South Fork John Day River","Middle Columbia River Steelhead DPS",1286.28279085671,1260.5046320611,1171.28926677726,2010,2014,"Middle Columbia River Steelhead DPS"
"64","Steelhead (Middle Columbia River DPS) - Toppenish Creek","Middle Columbia River Steelhead DPS",610.264344677273,596.544176997463,582.962443968021,2010,2014,"Middle Columbia River Steelhead DPS"
"65","Steelhead (Middle Columbia River DPS) - Touchet River","Middle Columbia River Steelhead DPS",521.187709263199,412.957618652646,500.834778462066,2010,2014,"Middle Columbia River Steelhead DPS"
"66","Steelhead (Middle Columbia River DPS) - Umatilla River","Middle Columbia River Steelhead DPS",3996.31059198858,3360.42542143702,3687.36914688718,2010,2014,"Middle Columbia River Steelhead DPS"
"67","Steelhead (Middle Columbia River DPS) - Walla Walla River","Middle Columbia River Steelhead DPS",1082.17129802699,1062.63961773693,1034.57371183839,2010,2014,"Middle Columbia River Steelhead DPS"
"68","Steelhead (Middle Columbia River DPS) - Yakima River upper mainstem","Middle Columbia River Steelhead DPS",416.050528015509,395.07170314891,410.173759739361,2010,2014,"Middle Columbia River Steelhead DPS"
"69","Steelhead (Middle Columbia River DPS) - Deschutes River - eastside","Middle Columbia River Steelhead DPS",314.737151043464,309.812004849641,NA,2015,2019,"Middle Columbia River Steelhead DPS"
"70","Steelhead (Middle Columbia River DPS) - Deschutes River - westside","Middle Columbia River Steelhead DPS",387.002190816557,408.07061000785,NA,2015,2019,"Middle Columbia River Steelhead DPS"
"71","Steelhead (Middle Columbia River DPS) - Fifteenmile Creek Winter-run","Middle Columbia River Steelhead DPS",282.387894239443,273.858013909846,282.355993798646,2015,2019,"Middle Columbia River Steelhead DPS"
"72","Steelhead (Middle Columbia River DPS) - John Day River Lower Mainstem Tributaries","Middle Columbia River Steelhead DPS",1121.68028715479,1087.6611739276,1037.82620549106,2015,2019,"Middle Columbia River Steelhead DPS"
"73","Steelhead (Middle Columbia River DPS) - John Day River Upper Mainstem","Middle Columbia River Steelhead DPS",470.999122764385,500.563864313938,NA,2015,2019,"Middle Columbia River Steelhead DPS"
"74","Steelhead (Middle Columbia River DPS) - Klickitat River","Middle Columbia River Steelhead DPS",1435.35193261025,1435.35193261025,1572.68821930014,2015,2019,"Middle Columbia River Steelhead DPS"
"75","Steelhead (Middle Columbia River DPS) - Middle Fork John Day River","Middle Columbia River Steelhead DPS",2473.42706310074,2463.50351438784,2397.33226249808,2015,2019,"Middle Columbia River Steelhead DPS"
"76","Steelhead (Middle Columbia River DPS) - Naches River","Middle Columbia River Steelhead DPS",888.831954514588,951.563789389912,NA,2015,2019,"Middle Columbia River Steelhead DPS"
"77","Steelhead (Middle Columbia River DPS) - North Fork John Day River","Middle Columbia River Steelhead DPS",1048.87942296,1082.27814515858,NA,2015,2019,"Middle Columbia River Steelhead DPS"
"78","Steelhead (Middle Columbia River DPS) - Rock Creek","Middle Columbia River Steelhead DPS",240.163518534794,240.163518534794,241.862364550622,2015,2019,"Middle Columbia River Steelhead DPS"
"79","Steelhead (Middle Columbia River DPS) - Satus Creek","Middle Columbia River Steelhead DPS",619.957908690391,667.427895981546,NA,2015,2019,"Middle Columbia River Steelhead DPS"
"80","Steelhead (Middle Columbia River DPS) - South Fork John Day River","Middle Columbia River Steelhead DPS",857.133590165107,853.69471498566,779.255832894828,2015,2019,"Middle Columbia River Steelhead DPS"
"81","Steelhead (Middle Columbia River DPS) - Toppenish Creek","Middle Columbia River Steelhead DPS",224.709698478118,241.460094873113,NA,2015,2019,"Middle Columbia River Steelhead DPS"
"82","Steelhead (Middle Columbia River DPS) - Touchet River","Middle Columbia River Steelhead DPS",224.040079208735,169.890933152541,214.091154135321,2015,2019,"Middle Columbia River Steelhead DPS"
"83","Steelhead (Middle Columbia River DPS) - Umatilla River","Middle Columbia River Steelhead DPS",2115.58871608396,1802.66688235344,2279.0521953306,2015,2019,"Middle Columbia River Steelhead DPS"
"84","Steelhead (Middle Columbia River DPS) - Walla Walla River","Middle Columbia River Steelhead DPS",536.767064875084,460.594408135917,582.580458918215,2015,2019,"Middle Columbia River Steelhead DPS"
"85","Steelhead (Middle Columbia River DPS) - Yakima River upper mainstem","Middle Columbia River Steelhead DPS",314.469198577842,325.845216581373,NA,2015,2019,"Middle Columbia River Steelhead DPS"
