"","population","group","tot.mean","nat.mean","obs.mean","start.year","stop.year","ESU"
"96","Skykomish Fall Chum-","Puget Sound-Strait of Georgia Chum",25565.9245547028,25565.9245547028,25917.6482470639,2005,2009,"Puget Sound-Strait of Georgia Chum"
"97","Southeast Hood Canal Fall Chum-","Puget Sound-Strait of Georgia Chum",11583.4774728571,11583.4774728571,11515.8872841073,2005,2009,"Puget Sound-Strait of Georgia Chum"
"98","Totten Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",35250.8184086839,35250.8184086839,34851.9240870733,2005,2009,"Puget Sound-Strait of Georgia Chum"
"99","Upper Skokomish Late Fall Chum-","Puget Sound-Strait of Georgia Chum",6661.54213714388,6661.54213714388,6861.93963430494,2005,2009,"Puget Sound-Strait of Georgia Chum"
"100","Upper Skookum Creek Fall Chum-","Puget Sound-Strait of Georgia Chum",14797.585850367,14797.585850367,14936.4453122204,2005,2009,"Puget Sound-Strait of Georgia Chum"
"101","Wallace Fall Chum-","Puget Sound-Strait of Georgia Chum",11008.6777320388,4276.45399354053,NA,2005,2009,"Puget Sound-Strait of Georgia Chum"
"102","West Hood Canal Fall Chum-","Puget Sound-Strait of Georgia Chum",6196.42948682757,NA,5368.75438042323,2005,2009,"Puget Sound-Strait of Georgia Chum"
"103","Blackjack Creek Summer Chum-","Puget Sound-Strait of Georgia Chum",2205.33794178604,2205.33794178604,2047.18464023432,2010,2014,"Puget Sound-Strait of Georgia Chum"
"104","Carr Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",11390.0175687082,NA,11812.1811412891,2010,2014,"Puget Sound-Strait of Georgia Chum"
"105","Case Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",1818.37045579673,1818.37045579673,1715.11698571895,2010,2014,"Puget Sound-Strait of Georgia Chum"
"106","Case Inlet Summer Chum-","Puget Sound-Strait of Georgia Chum",5259.79288748205,5259.79288748205,4821.54943327617,2010,2014,"Puget Sound-Strait of Georgia Chum"
"107","Chambers Creek Winter Chum-","Puget Sound-Strait of Georgia Chum",2.95590050207615,1.94067391364914,NA,2010,2014,"Puget Sound-Strait of Georgia Chum"
"108","Dewatto Fall Chum-","Puget Sound-Strait of Georgia Chum",1911.91703690017,1911.91703690017,1765.51288000398,2010,2014,"Puget Sound-Strait of Georgia Chum"
"109","Dosewallips Late Fall Chum-","Puget Sound-Strait of Georgia Chum",1089.5585780769,1089.5585780769,1132.72057176928,2010,2014,"Puget Sound-Strait of Georgia Chum"
"110","Duckabush Late Fall Chum-","Puget Sound-Strait of Georgia Chum",1938.46556075009,1938.46556075009,1999.24797005376,2010,2014,"Puget Sound-Strait of Georgia Chum"
"111","Dungeness/East Strait Tribs Fall Chum-","Puget Sound-Strait of Georgia Chum",448.871852345186,448.871852345186,428.492546137959,2010,2014,"Puget Sound-Strait of Georgia Chum"
"112","Dyes Inlet/Liberty Bay Fall Chum-","Puget Sound-Strait of Georgia Chum",27345.735859485,NA,26107.2692870766,2010,2014,"Puget Sound-Strait of Georgia Chum"
"113","Eld Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",45848.7320261459,45848.7320261459,40746.2651597054,2010,2014,"Puget Sound-Strait of Georgia Chum"
"114","Fennel Creek Fall Chum-","Puget Sound-Strait of Georgia Chum",1306.40950878171,1306.40950878171,1486.97779305305,2010,2014,"Puget Sound-Strait of Georgia Chum"
"115","Gig Harbor/Ollala Creek Fall Chum-","Puget Sound-Strait of Georgia Chum",9200.29201248654,NA,8295.061322415,2010,2014,"Puget Sound-Strait of Georgia Chum"
"116","Goldsborough/Shelton Creeks Fall Chum-","Puget Sound-Strait of Georgia Chum",741.216150031153,741.216150031153,678.861857081532,2010,2014,"Puget Sound-Strait of Georgia Chum"
"117","Hamma Hamma Late Fall Chum-","Puget Sound-Strait of Georgia Chum",6584.18391914871,6584.18391914871,6221.50086167243,2010,2014,"Puget Sound-Strait of Georgia Chum"
"118","Hammersley Inlet Summer Chum-","Puget Sound-Strait of Georgia Chum",25068.2763672894,25068.2763672894,23569.3300286021,2010,2014,"Puget Sound-Strait of Georgia Chum"
"119","Henderson Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",320.226754971167,320.226754971167,321.501445199751,2010,2014,"Puget Sound-Strait of Georgia Chum"
"120","Johns/Mill Creeks Fall Chum-","Puget Sound-Strait of Georgia Chum",7408.6907183145,7408.6907183145,6861.90948193243,2010,2014,"Puget Sound-Strait of Georgia Chum"
"121","Mainstem Skagit Fall Chum-","Puget Sound-Strait of Georgia Chum",25509.6945622674,25509.6945622674,26027.3533778974,2010,2014,"Puget Sound-Strait of Georgia Chum"
"122","Nisqually Winter Chum-","Puget Sound-Strait of Georgia Chum",31254.978778672,31254.978778672,32084.0495757511,2010,2014,"Puget Sound-Strait of Georgia Chum"
"123","Nooksack Fall Chum-","Puget Sound-Strait of Georgia Chum",36130.6075355359,36130.6075355359,34678.3445578665,2010,2014,"Puget Sound-Strait of Georgia Chum"
"124","Northeast Hood Canal Fall Chum-","Puget Sound-Strait of Georgia Chum",1987.43088921383,1987.43088921383,2019.23956169213,2010,2014,"Puget Sound-Strait of Georgia Chum"
"125","Puyallup/Carbon Fall Chum-","Puget Sound-Strait of Georgia Chum",2083.88825017107,2083.88825017107,2351.04549527435,2010,2014,"Puget Sound-Strait of Georgia Chum"
"126","Quilcene Late Fall Chum-","Puget Sound-Strait of Georgia Chum",3184.90248258385,NA,3230.23428938697,2010,2014,"Puget Sound-Strait of Georgia Chum"
"127","Samish/Independents Fall Chum-","Puget Sound-Strait of Georgia Chum",217.570441962617,NA,NA,2010,2014,"Puget Sound-Strait of Georgia Chum"
"128","Sinclair Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",3445.65084952335,3445.65084952335,3563.27623694048,2010,2014,"Puget Sound-Strait of Georgia Chum"
"129","Skookum Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",3885.11526370387,3885.11526370387,3455.84428272683,2010,2014,"Puget Sound-Strait of Georgia Chum"
"130","Skykomish Fall Chum-","Puget Sound-Strait of Georgia Chum",15093.0257822083,15093.0257822083,15297.3212058073,2010,2014,"Puget Sound-Strait of Georgia Chum"
"131","Southeast Hood Canal Fall Chum-","Puget Sound-Strait of Georgia Chum",7449.29496169344,7449.29496169344,6026.35734809316,2010,2014,"Puget Sound-Strait of Georgia Chum"
"132","Totten Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",25783.8220989516,25783.8220989516,23504.1722035092,2010,2014,"Puget Sound-Strait of Georgia Chum"
"133","Upper Skokomish Late Fall Chum-","Puget Sound-Strait of Georgia Chum",7828.33319943403,7828.33319943403,7341.51380482705,2010,2014,"Puget Sound-Strait of Georgia Chum"
"134","Upper Skookum Creek Fall Chum-","Puget Sound-Strait of Georgia Chum",19701.3053283997,19701.3053283997,18389.3640259362,2010,2014,"Puget Sound-Strait of Georgia Chum"
"135","Wallace Fall Chum-","Puget Sound-Strait of Georgia Chum",617.101480839872,480.462060656905,NA,2010,2014,"Puget Sound-Strait of Georgia Chum"
"136","West Hood Canal Fall Chum-","Puget Sound-Strait of Georgia Chum",5285.00485181373,NA,4968.7714376273,2010,2014,"Puget Sound-Strait of Georgia Chum"
"137","Blackjack Creek Summer Chum-","Puget Sound-Strait of Georgia Chum",945.140517096043,1231.09886193211,NA,2015,2019,"Puget Sound-Strait of Georgia Chum"
"138","Carr Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",6294.7683005901,NA,NA,2015,2019,"Puget Sound-Strait of Georgia Chum"
"139","Case Inlet Fall Chum-","Puget Sound-Strait of Georgia Chum",1623.85087370065,1884.83055949859,NA,2015,2019,"Puget Sound-Strait of Georgia Chum"
