"","X","year","tot.Mean","tot.Median","tot.X.025","tot.X.975","tot.X.05","tot.X.95","nat.Mean","nat.X.025","nat.X.975","nat.X.05","nat.X.95","obs.spawn","ESU","SPECIES"
"944",21,2015,6195.22167140414,5865.3884578828,3160.82011118554,11081.4795502262,3492.28876820146,10001.1737458023,NA,NA,NA,NA,NA,4237,"So Oregon - Northern CA coho","Coho"
"945",22,2016,5598.21220065361,5287.95051747474,2833.29353577251,10111.938846239,3133.04855330242,9092.02316732744,NA,NA,NA,NA,NA,4878,"So Oregon - Northern CA coho","Coho"
"946",23,2017,6615.67833797764,6259.55612023368,3352.85185290149,11941.463445366,3706.50643211484,10745.437700596,NA,NA,NA,NA,NA,7209,"So Oregon - Northern CA coho","Coho"
"947",24,2018,7400.10293329642,6998.98226858754,3787.65915587581,13285.9151937663,4170.77092056098,11975.50506205,NA,NA,NA,NA,NA,5664,"So Oregon - Northern CA coho","Coho"
"948",25,2019,32675.3486897318,31282.9970737204,17757.2872209114,55589.8314761367,19440.4605310745,50648.4635473506,NA,NA,NA,NA,NA,NA,"So Oregon - Northern CA coho","Coho"
"949",26,2020,10608.3421543031,9098.15729615966,3338.3379564203,26755.8556760961,3932.59843473755,22259.28893873,NA,NA,NA,NA,NA,NA,"So Oregon - Northern CA coho","Coho"
"950",1,1995,85453.054309799,83188.4111433312,54764.4975815375,128896.833704579,58579.6626281039,119687.144388449,NA,NA,NA,NA,NA,96442.99445763,"Southern Oregon Northern California Chinook salmon","Chinook"
"951",2,1996,81738.2993894902,79702.6876247778,55195.9219275921,119486.038355682,58509.0072943054,111587.450351495,NA,NA,NA,NA,NA,72492.5295821,"Southern Oregon Northern California Chinook salmon","Chinook"
"952",3,1997,66308.0323808949,64732.806026824,44777.2947795842,96937.5765598454,47518.6930558337,90422.1865508187,NA,NA,NA,NA,NA,62318.1510664,"Southern Oregon Northern California Chinook salmon","Chinook"
"953",4,1998,57489.994568196,56066.6335727456,38317.8303721247,85422.6202155101,40638.9179877863,79425.3529729385,NA,NA,NA,NA,NA,54512.70115531,"Southern Oregon Northern California Chinook salmon","Chinook"
"954",5,1999,62129.4868226413,60463.9204237897,41119.7541221977,92641.7055597007,43676.191882118,86338.2866943239,NA,NA,NA,NA,NA,51117.12365667,"Southern Oregon Northern California Chinook salmon","Chinook"
"955",6,2000,89090.1270055748,86779.3105097273,57732.3769171441,134153.221238787,61510.3334664853,124486.325427477,NA,NA,NA,NA,NA,104935.444035374,"Southern Oregon Northern California Chinook salmon","Chinook"
"956",7,2001,117048.89334475,113951.067819628,77288.6881449419,174098.4518382,82090.9852954746,162282.451601135,NA,NA,NA,NA,NA,97145.27364149,"Southern Oregon Northern California Chinook salmon","Chinook"
"957",8,2002,183352.134720199,178680.792465338,118297.571248284,274713.217347208,126089.673541821,256208.560010764,NA,NA,NA,NA,NA,205883.60103562,"Southern Oregon Northern California Chinook salmon","Chinook"
"958",9,2003,213676.532884972,207789.638013486,134764.608716029,325593.122673636,144097.164524029,302468.036981929,NA,NA,NA,NA,NA,253900.52968541,"Southern Oregon Northern California Chinook salmon","Chinook"
"959",10,2004,143175.802116288,139597.939537665,90513.6001062308,216741.983929785,97171.7047845078,201484.969104925,137016.78109452,86459.1022716062,207753.983353706,92857.0568727055,193029.392765258,165652.442939465,"Southern Oregon Northern California Chinook salmon","Chinook"
"960",11,2005,72947.3803176281,71027.289507077,46736.538941375,110137.050105696,49981.4558010906,102484.008452049,69026.0214034646,44132.5429018392,104385.146971465,47199.3647210616,97179.3239724074,69591.787168394,"Southern Oregon Northern California Chinook salmon","Chinook"
"961",12,2006,46472.2047059844,45169.5105189106,29849.4480878989,70606.5689509874,31830.0938354979,65471.2148124971,43218.4372343544,27730.0416698152,65728.293981689,29580.5671225951,60945.2162883867,43090.583026762,"Southern Oregon Northern California Chinook salmon","Chinook"
"962",13,2007,48071.4059482105,46718.6940043517,30600.7170384704,73385.235740411,32708.4173239548,68064.1534265183,43441.6240100034,27630.01121793,66416.000349618,29514.1694579454,61603.7587087686,53262.260406999,"Southern Oregon Northern California Chinook salmon","Chinook"
"963",14,2008,45999.2206545115,44664.8633496114,29929.2487325728,69736.4975053918,31840.0760006299,64738.8287144665,41646.5745599761,27117.8469450146,63089.949623387,28838.1287209283,58579.2911917576,35014.35385252,"Southern Oregon Northern California Chinook salmon","Chinook"
"964",15,2009,85051.455353298,82957.3924921246,56545.4450320557,125648.926101591,60088.7643479765,117505.423133036,81792.2963957458,54280.688373173,121065.569773682,57689.8979359291,113157.056473356,88057.085643336,"Southern Oregon Northern California Chinook salmon","Chinook"
"965",16,2010,88793.7849180622,86630.4368977082,60079.0524510809,129609.544029454,63673.0119799592,121371.817035926,84714.5374207872,57163.4172952761,123997.957671268,60599.310288041,116010.19922485,81573.98775742,"Southern Oregon Northern California Chinook salmon","Chinook"
"966",17,2011,100767.27334258,98341.7577577904,67393.6577308624,148006.008427854,71549.5867763762,138289.600626023,96937.992697361,64637.629380523,142600.690100369,68698.1295685892,133285.149959082,99023.18557098,"Southern Oregon Northern California Chinook salmon","Chinook"
"967",18,2012,82657.8226370104,80628.6235002907,54124.4006492303,123210.786379052,57691.5370994206,114931.489392632,78608.3669604083,51438.4069772364,117251.851538968,54828.6461619054,109364.447371448,90733.33519407,"Southern Oregon Northern California Chinook salmon","Chinook"
"968",19,2013,86661.954163709,84602.4588054064,56687.805546042,129584.294702367,60279.9325368854,120472.57673962,83257.2887351885,54202.5169226895,124907.318287813,57689.5502060899,116067.499111261,102954.99116065,"Southern Oregon Northern California Chinook salmon","Chinook"
"969",20,2014,85610.9556676778,83502.3367216841,57526.6304588813,126151.15393558,61039.8981515875,117513.623360961,81773.5728445152,54904.0754028171,120590.295306176,58257.0928548667,112314.655629578,76187.76894117,"Southern Oregon Northern California Chinook salmon","Chinook"
"970",21,2015,77583.9510294279,75574.9135544943,52999.9592384358,113566.1903747,56062.9465154732,105838.777075333,73470.306487975,50355.0415267341,107196.505603244,53239.587988076,99958.0486750811,62365.9331105,"Southern Oregon Northern California Chinook salmon","Chinook"
"971",22,2016,61971.2475126489,60412.5434605632,42003.1009158814,90973.5847158125,44422.5387627891,84990.7834657983,58262.6804973721,39632.0337541404,85269.9955433127,41901.6109570633,79719.6454736234,49126.61783089,"Southern Oregon Northern California Chinook salmon","Chinook"
"972",23,2017,74525.5145922345,72453.0314966446,46994.5425572387,113817.143553882,50437.2693770566,105767.973327739,71433.5979209288,45096.952749103,108948.961499468,48406.0791466965,101278.148279377,110313.67093916,"Southern Oregon Northern California Chinook salmon","Chinook"
"973",24,2018,43875.948094105,42712.0334870097,28036.8210551889,66589.0426944345,29950.2693157335,61782.5017473595,42442.4762988179,27166.5107079446,64334.152872012,29004.3005355487,59687.8320353284,51510.98125249,"Southern Oregon Northern California Chinook salmon","Chinook"
"974",25,2019,30091.030820101,29215.2520552894,19395.7107802323,45759.8668024315,20679.3196744294,42442.186915962,29015.3159526985,18726.6065757345,44076.8081357133,19960.2793251194,40892.5592479616,25606.035582741,"Southern Oregon Northern California Chinook salmon","Chinook"
"975",26,2020,40110.2591405551,38676.9322527293,24434.4940197059,64568.0518188685,26219.1155282204,59090.528253392,37256.1355065968,22824.5441134765,59685.8386242277,24464.3423856134,54672.9870571006,37889.55683242,"Southern Oregon Northern California Chinook salmon","Chinook"
"976",1,1995,13740.1665037615,13659.3537021851,11100.2314308648,16834.6571317365,11486.2317804903,16281.8363085397,NA,NA,NA,NA,NA,NA,"Southwest Washington Steelhead","Steelhead"
"977",2,1996,10983.4611509823,10947.8367213973,9181.58087060607,13007.1705672206,9446.76219152468,12662.9513271477,NA,NA,NA,NA,NA,11179,"Southwest Washington Steelhead","Steelhead"
"978",3,1997,8845.2534812855,8809.24667824995,7404.27791714867,10478.6468075693,7616.40615499159,10192.7138745146,NA,NA,NA,NA,NA,10330,"Southwest Washington Steelhead","Steelhead"
"979",4,1998,12479.6017994312,12434.6242071139,10484.2206115538,14757.2835932255,10779.8138840938,14356.5812478351,NA,NA,NA,NA,NA,11243,"Southwest Washington Steelhead","Steelhead"
"980",5,1999,15394.9680714354,15328.0494913224,12976.9984182024,18171.0291109336,13334.226318894,17670.4167413949,NA,NA,NA,NA,NA,16779,"Southwest Washington Steelhead","Steelhead"
"981",6,2000,27429.4884755151,27333.3125036659,23123.7241440805,32398.085873112,23715.5894767951,31490.0759192074,NA,NA,NA,NA,NA,26635,"Southwest Washington Steelhead","Steelhead"
"982",7,2001,20992.3677557029,20905.1926998958,17711.0922981378,24766.1191022878,18163.716780072,24116.7327441261,NA,NA,NA,NA,NA,18891,"Southwest Washington Steelhead","Steelhead"
"983",8,2002,18024.5928296026,17945.5851434191,15214.8056234426,21283.8350715858,15604.6446721466,20708.0683440848,NA,NA,NA,NA,NA,20071,"Southwest Washington Steelhead","Steelhead"
"984",9,2003,17641.9247000309,17572.3461514384,14885.7241723977,20823.8340670499,15284.1891717016,20240.7164231607,NA,NA,NA,NA,NA,16676,"Southwest Washington Steelhead","Steelhead"
"985",10,2004,27018.2879513102,26920.6727894396,22695.4897681109,32011.4408692605,23319.7578287142,31088.5855363576,NA,NA,NA,NA,NA,27964,"Southwest Washington Steelhead","Steelhead"
"986",11,2005,14040.4070799246,13988.4347974838,11810.2278081347,16590.2322598828,12136.804068502,16149.5161860338,NA,NA,NA,NA,NA,15086,"Southwest Washington Steelhead","Steelhead"
"987",12,2006,16763.6246260909,16704.2928757339,14094.9537379604,19788.6519452153,14507.7667718383,19245.60365268,NA,NA,NA,NA,NA,18047,"Southwest Washington Steelhead","Steelhead"
"988",13,2007,13424.8732493871,13372.8547684449,11310.0599738815,15819.3316556468,11631.6685302916,15384.7402951964,NA,NA,NA,NA,NA,13633,"Southwest Washington Steelhead","Steelhead"
"989",14,2008,12084.4682650408,12042.3619958187,10180.2871325911,14223.2979707606,10454.9226779585,13861.0014457856,NA,NA,NA,NA,NA,11834,"Southwest Washington Steelhead","Steelhead"
"990",15,2009,10767.9332807798,10728.6522854566,9085.50046349045,12675.1092263838,9340.45586541089,12344.4986938484,NA,NA,NA,NA,NA,11135,"Southwest Washington Steelhead","Steelhead"
"991",16,2010,14488.9030336049,14424.9938041217,12238.1483878974,17066.2250923408,12555.8842559791,16620.4120376825,NA,NA,NA,NA,NA,13255,"Southwest Washington Steelhead","Steelhead"
"992",17,2011,11721.6287441598,11678.8191686311,9890.66170451146,13779.7418432972,10155.5383376668,13421.650252875,NA,NA,NA,NA,NA,12463,"Southwest Washington Steelhead","Steelhead"
"993",18,2012,12805.383993505,12754.7653201128,10783.349484057,15099.554577546,11096.2553982087,14692.5069635397,NA,NA,NA,NA,NA,13254,"Southwest Washington Steelhead","Steelhead"
"994",19,2013,16317.5204523954,16243.1081426043,13750.298676728,19244.6598663126,14120.025139736,18740.6566203267,NA,NA,NA,NA,NA,17646,"Southwest Washington Steelhead","Steelhead"
"995",20,2014,11968.2412844187,11918.1750270259,10043.4638397557,14147.9439335162,10338.3918025673,13760.8123492119,NA,NA,NA,NA,NA,11673,"Southwest Washington Steelhead","Steelhead"
"996",21,2015,20534.1079830808,20452.2761532295,17266.5494932832,24224.7811940535,17748.4299447818,23590.2987354509,NA,NA,NA,NA,NA,19976,"Southwest Washington Steelhead","Steelhead"
"997",22,2016,15791.4484509672,15725.9144444832,13313.0136879946,18630.3139351714,13676.6849635865,18122.6548436987,NA,NA,NA,NA,NA,16110,"Southwest Washington Steelhead","Steelhead"
"998",23,2017,11058.8993033625,11023.0141391007,9286.69670307406,13024.3223770998,9563.90127315957,12683.1983433925,NA,NA,NA,NA,NA,10279,"Southwest Washington Steelhead","Steelhead"
"999",24,2018,9721.58250940789,9689.79845224654,8166.27056411567,11467.1186109051,8391.77489083254,11157.8592850957,NA,NA,NA,NA,NA,11544,"Southwest Washington Steelhead","Steelhead"
"1000",25,2019,12692.0830162706,12646.0374861106,10649.9385219835,15019.6821593542,10945.9586039577,14597.2049235864,NA,NA,NA,NA,NA,12720,"Southwest Washington Steelhead","Steelhead"
"1001",26,2020,9679.22817951731,9626.31118204436,7744.10839677406,11923.7458458412,8021.40328585777,11531.3149784923,NA,NA,NA,NA,NA,NA,"Southwest Washington Steelhead","Steelhead"
"1002",1,1995,8522.45520795379,8369.32340768438,5100.4484684712,13136.0668287245,5590.85042123022,12044.3865960421,NA,NA,NA,NA,NA,8628,"Steelhead (Klamath Mountains Province)","Steelhead"
"1003",2,1996,7914.0096125287,7687.96341496194,5122.0090813066,11823.0356497388,5527.35105009306,10932.0431625922,NA,NA,NA,NA,NA,7338,"Steelhead (Klamath Mountains Province)","Steelhead"
"1004",3,1997,8967.96253035688,8863.5080925214,5415.85455316058,13140.0268982885,5892.85546481473,12352.4773523768,NA,NA,NA,NA,NA,11518,"Steelhead (Klamath Mountains Province)","Steelhead"
"1005",4,1998,5491.8045043374,5237.83109857246,3462.21451748274,8843.31909848304,3671.49504274708,8144.40859254725,NA,NA,NA,NA,NA,3774,"Steelhead (Klamath Mountains Province)","Steelhead"
"1006",5,1999,6954.92751391324,6861.17649167714,4459.51617939412,10071.0340373926,4813.07774194244,9359.67916666406,NA,NA,NA,NA,NA,7727,"Steelhead (Klamath Mountains Province)","Steelhead"
"1007",6,2000,6097.6647742824,5892.53276470614,4024.61276866807,9334.32285175627,4284.27412959661,8619.83041267145,NA,NA,NA,NA,NA,5198,"Steelhead (Klamath Mountains Province)","Steelhead"
"1008",7,2001,7040.16341361379,6854.52443881634,4672.52331406147,10449.591226229,5017.10186069514,9690.61611358645,NA,NA,NA,NA,NA,6457,"Steelhead (Klamath Mountains Province)","Steelhead"
"1009",8,2002,9293.48563658194,9185.21138967903,5877.05490153717,13450.8390639948,6350.65113246684,12540.7207556473,NA,NA,NA,NA,NA,9956,"Steelhead (Klamath Mountains Province)","Steelhead"
"1010",9,2003,10166.6851965935,10018.8790809605,6346.76440134634,14890.6401690757,6864.41779462082,13906.62667389,NA,NA,NA,NA,NA,10558,"Steelhead (Klamath Mountains Province)","Steelhead"
"1011",10,2004,10737.2660581931,10621.8745575204,6400.91269995738,15935.4226792757,6980.1328168797,14933.830438224,NA,NA,NA,NA,NA,12997,"Steelhead (Klamath Mountains Province)","Steelhead"
"1012",11,2005,7933.78014655834,7774.307169134,5207.6221523071,11730.8627814147,5583.69427507649,10844.8730294018,NA,NA,NA,NA,NA,7368,"Steelhead (Klamath Mountains Province)","Steelhead"
"1013",12,2006,6793.22615679529,6661.86484309353,4471.46909162331,9889.70975351784,4800.039550283,9196.24052418767,NA,NA,NA,NA,NA,6394,"Steelhead (Klamath Mountains Province)","Steelhead"
"1014",13,2007,6366.73445483102,6281.00535242452,4081.79059446363,9184.39565160817,4407.15251958552,8598.09235044524,NA,NA,NA,NA,NA,7190,"Steelhead (Klamath Mountains Province)","Steelhead"
"1015",14,2008,4411.6819513072,4257.69673657688,2883.05302965053,6734.22836949665,3097.2359747472,6210.56657293784,NA,NA,NA,NA,NA,3874,"Steelhead (Klamath Mountains Province)","Steelhead"
"1016",15,2009,3605.79159026205,3423.24047100842,2291.51604427803,5910.15278666634,2417.45847903304,5390.3237674055,NA,NA,NA,NA,NA,2721,"Steelhead (Klamath Mountains Province)","Steelhead"
"1017",16,2010,4609.77253445986,4531.74200365615,2965.93449624067,6714.36541916121,3210.58381637221,6259.00181592748,NA,NA,NA,NA,NA,4823,"Steelhead (Klamath Mountains Province)","Steelhead"
"1018",17,2011,4921.33392994448,4862.58398904832,3178.89665436659,7153.23848889129,3429.97428261982,6655.78029950677,NA,NA,NA,NA,NA,5142,"Steelhead (Klamath Mountains Province)","Steelhead"
"1019",18,2012,4614.33986020628,4532.6128830451,2994.74964569453,6771.69741337616,3230.26308942162,6284.1078196416,NA,NA,NA,NA,NA,4678,"Steelhead (Klamath Mountains Province)","Steelhead"
"1020",19,2013,3873.67953544137,3686.68227799234,2474.0807161469,6232.63974864761,2634.67196371496,5714.53522021239,NA,NA,NA,NA,NA,3068,"Steelhead (Klamath Mountains Province)","Steelhead"
"1021",20,2014,4419.98641678248,4226.18990731661,2815.66751680623,7079.540532094,2956.5303132955,6527.25414226676,NA,NA,NA,NA,NA,3333,"Steelhead (Klamath Mountains Province)","Steelhead"
"1022",21,2015,8188.39048768609,8101.8823978336,5073.57282050918,11895.0649800619,5499.376885508,11196.1880018856,NA,NA,NA,NA,NA,9425,"Steelhead (Klamath Mountains Province)","Steelhead"
"1023",22,2016,11248.2691928454,11165.7440276464,6281.77473502064,16824.2734610162,6908.8535246251,15954.1975257704,NA,NA,NA,NA,NA,14060,"Steelhead (Klamath Mountains Province)","Steelhead"
"1024",23,2017,9742.07701809405,9579.32383524821,6055.26596638192,14410.1580446755,6601.33258797657,13426.9543506124,NA,NA,NA,NA,NA,9977,"Steelhead (Klamath Mountains Province)","Steelhead"
"1025",24,2018,8471.07477739787,8189.06245363485,5167.33064909045,13335.1467088442,5637.72924960459,12223.9275717265,NA,NA,NA,NA,NA,7669,"Steelhead (Klamath Mountains Province)","Steelhead"
"1026",1,1995,80463.0670788644,66055.0898781325,28494.9177412351,223338.783522046,32545.3331068868,175568.606674323,NA,NA,NA,NA,NA,NA,"Steelhead (Oregon Coast)","Steelhead"
"1027",2,1996,76373.1402140235,63881.8358364266,28735.0826289368,203548.139375101,32575.3089401701,160440.395747819,NA,NA,NA,NA,NA,NA,"Steelhead (Oregon Coast)","Steelhead"
"1028",3,1997,79428.2129382648,68498.714799426,32805.2728168605,193507.793321223,36630.6275922397,158612.740638821,NA,NA,NA,NA,NA,NA,"Steelhead (Oregon Coast)","Steelhead"
"1029",4,1998,76959.2874613585,67556.0907425441,32517.2961769093,179626.562430952,36520.696541637,148741.444086556,NA,NA,NA,NA,NA,NA,"Steelhead (Oregon Coast)","Steelhead"
"1030",5,1999,100213.378277456,92041.1294642575,49927.0187596811,198306.689819404,55194.427814881,172597.621997554,NA,NA,NA,NA,NA,NA,"Steelhead (Oregon Coast)","Steelhead"
"1031",6,2000,111295.60924266,104895.203704923,59833.6002386693,198812.354618839,65524.0545903521,177506.489169414,NA,NA,NA,NA,NA,NA,"Steelhead (Oregon Coast)","Steelhead"
"1032",7,2001,137804.84571028,133002.509755709,83278.246526979,220653.179438283,89779.1085888275,202222.962123972,NA,NA,NA,NA,NA,NA,"Steelhead (Oregon Coast)","Steelhead"
"1033",8,2002,158034.049376884,154709.014740767,105787.157722367,229349.47418607,112721.365718393,214863.610027917,NA,NA,NA,NA,NA,NA,"Steelhead (Oregon Coast)","Steelhead"
"1034",9,2003,166191.753535775,164969.665437304,130983.286342917,208119.674325456,136008.444177243,200105.481186171,NA,NA,NA,NA,NA,176421.662393105,"Steelhead (Oregon Coast)","Steelhead"
"1035",10,2004,154729.553227919,153798.713483626,125035.672275362,189652.754024602,129401.952827048,183308.036793563,NA,NA,NA,NA,NA,151053.867414992,"Steelhead (Oregon Coast)","Steelhead"
"1036",11,2005,137758.072951094,137068.730258003,111446.606551128,168143.188403706,115210.392653483,162553.860523496,NA,NA,NA,NA,NA,129468.997313065,"Steelhead (Oregon Coast)","Steelhead"
"1037",12,2006,141628.175555771,140905.979617176,115022.848731656,172283.521242447,119019.684846746,166888.735272596,NA,NA,NA,NA,NA,142259.681779329,"Steelhead (Oregon Coast)","Steelhead"
"1038",13,2007,152412.675120224,151412.452544185,123447.448829874,186956.914922511,127687.964573588,180632.155547612,NA,NA,NA,NA,NA,164696.363220895,"Steelhead (Oregon Coast)","Steelhead"
"1039",14,2008,135529.967294945,134833.769449659,109896.423119356,165278.265309982,113671.567620628,159906.208801716,NA,NA,NA,NA,NA,155491.606042106,"Steelhead (Oregon Coast)","Steelhead"
"1040",15,2009,118096.478827432,117566.126910914,94761.190900893,144774.501334427,98134.1250859814,139996.577098781,NA,NA,NA,NA,NA,94237.4324101107,"Steelhead (Oregon Coast)","Steelhead"
"1041",16,2010,139439.392297023,138504.634852965,113308.684175276,170756.199071584,116986.901533712,165063.812222448,NA,NA,NA,NA,NA,162961.40235537,"Steelhead (Oregon Coast)","Steelhead"
"1042",17,2011,126676.572714549,125991.020437273,102849.139021128,154510.55946814,106295.116809625,149534.462948212,NA,NA,NA,NA,NA,110797.762856901,"Steelhead (Oregon Coast)","Steelhead"
"1043",18,2012,129295.171831911,128549.326778099,105001.310779992,157770.536127977,108623.046698366,152471.034953048,NA,NA,NA,NA,NA,120437.48144925,"Steelhead (Oregon Coast)","Steelhead"
"1044",19,2013,155103.617039771,153865.073957614,122715.998534012,194119.29624799,127295.90589337,187071.756947608,NA,NA,NA,NA,NA,195071.252181742,"Steelhead (Oregon Coast)","Steelhead"
"1045",20,2014,113778.267570127,113227.110386597,91151.038190947,139737.452589183,94332.491584096,134997.954766951,NA,NA,NA,NA,NA,104482.117238871,"Steelhead (Oregon Coast)","Steelhead"
"1046",21,2015,121772.79681722,121184.800395406,98585.8156642697,148454.988321603,101886.311968691,143673.079932671,NA,NA,NA,NA,NA,133482.881416955,"Steelhead (Oregon Coast)","Steelhead"
"1047",22,2016,121595.889098462,120851.746136325,98309.1266923019,149122.680284176,101549.42182642,144198.853216189,NA,NA,NA,NA,NA,141845.683030141,"Steelhead (Oregon Coast)","Steelhead"
"1048",23,2017,98097.019491906,97572.2971117108,78459.3970516287,120694.499134632,81284.5621510037,116558.074346403,NA,NA,NA,NA,NA,73923.5646775367,"Steelhead (Oregon Coast)","Steelhead"
"1049",24,2018,110455.635022559,109671.981556126,89420.5831599158,135687.220427112,92477.677676152,130978.515966417,NA,NA,NA,NA,NA,123343.538674177,"Steelhead (Oregon Coast)","Steelhead"
"1050",25,2019,96337.9096193118,95809.4398894975,77286.4571930906,118423.01097306,80104.9588980867,114507.237170696,NA,NA,NA,NA,NA,87295.2386995156,"Steelhead (Oregon Coast)","Steelhead"
"1051",26,2020,106754.41265903,105992.138868259,83843.2876898107,133943.44867171,87035.3145570785,129040.27025769,NA,NA,NA,NA,NA,115319.002026342,"Steelhead (Oregon Coast)","Steelhead"
"1052",1,2000,644.223836874508,555.485027794941,238.202713266367,1604.95248598014,283.140607950853,1298.93692913143,NA,NA,NA,NA,NA,472,"Steelhead (South-central California Coast DPS)","Steelhead"
"1053",2,2001,771.162895931979,720.55027713256,301.306050453284,1557.29803781397,358.094942120341,1337.57658428762,NA,NA,NA,NA,NA,804,"Steelhead (South-central California Coast DPS)","Steelhead"
"1054",3,2002,662.378272078842,615.320850823505,273.178556337261,1349.32594457896,321.010147151407,1150.71154494654,NA,NA,NA,NA,NA,642,"Steelhead (South-central California Coast DPS)","Steelhead"
"1055",4,2003,531.261743329842,493.501255033918,220.402127990529,1082.03319710065,258.655259387905,923.680105148298,NA,NA,NA,NA,NA,483,"Steelhead (South-central California Coast DPS)","Steelhead"
"1056",5,2004,430.918173247489,397.89947260802,181.545867241115,885.363744341928,211.55201058619,760.125502812343,NA,NA,NA,NA,NA,388,"Steelhead (South-central California Coast DPS)","Steelhead"
"1057",6,2005,369.645235413105,338.503144337358,156.068770325176,764.115743524898,182.841014828179,656.511930729974,NA,NA,NA,NA,NA,328,"Steelhead (South-central California Coast DPS)","Steelhead"
"1058",7,2006,366.646567371516,344.100007712918,150.159099439563,740.064437783869,176.239689137538,632.090518929348,NA,NA,NA,NA,NA,368,"Steelhead (South-central California Coast DPS)","Steelhead"
"1059",8,2007,275.676098463462,250.761225496053,119.352559060699,584.049454921331,137.280599082401,494.184110425962,NA,NA,NA,NA,NA,222,"Steelhead (South-central California Coast DPS)","Steelhead"
"1060",9,2008,329.357598641697,312.817726781925,127.405810660406,643.795750611281,149.507766858576,563.119212395638,NA,NA,NA,NA,NA,412,"Steelhead (South-central California Coast DPS)","Steelhead"
"1061",10,2009,155.609544724087,133.837514770353,64.6841901795357,365.014730463628,73.8917813268062,306.938271649113,NA,NA,NA,NA,NA,95,"Steelhead (South-central California Coast DPS)","Steelhead"
"1062",11,2010,195.851650321399,177.829178972128,83.7736706043985,421.499434415793,97.0917471147895,356.120413189333,NA,NA,NA,NA,NA,157,"Steelhead (South-central California Coast DPS)","Steelhead"
"1063",12,2011,368.47107563699,351.081304453622,120.460210474068,737.941227110468,147.103333277338,645.042959010998,NA,NA,NA,NA,NA,452,"Steelhead (South-central California Coast DPS)","Steelhead"
"1064",13,2012,376.932854847025,363.934417366477,105.751339727023,760.766753088576,132.152727472391,670.536089661306,NA,NA,NA,NA,NA,470,"Steelhead (South-central California Coast DPS)","Steelhead"
"1065",14,2013,200.733876818398,190.992822511495,63.1738812401293,408.229965276868,76.4522746349061,356.100291358889,NA,NA,NA,NA,NA,249,"Steelhead (South-central California Coast DPS)","Steelhead"
"1066",15,2014,61.2119707101659,47.9181773312322,11.3657380915775,185.103940446087,14.6420879140447,147.615641052928,NA,NA,NA,NA,NA,NA,"Steelhead (South-central California Coast DPS)","Steelhead"
"1067",16,2015,16.7168292631918,10.5022923227706,4.46834148509677,69.4337475594543,5.13506171119775,48.6934163601266,NA,NA,NA,NA,NA,7,"Steelhead (South-central California Coast DPS)","Steelhead"
"1068",1,1995,4139.96427569561,4049.65095390493,2060.20384589434,7185.95369185128,2317.9276652371,6370.01750893432,4139.96427569561,2060.20384589434,7185.95369185128,2317.9276652371,6370.01750893432,4693,"Steelhead Salmon (Upper Willamette River)","Steelhead"
"1069",2,1996,2858.67312518661,2566.98502518395,1574.9284379897,5593.07043392662,1695.58872798191,4963.00425022982,2858.67312518661,1574.9284379897,5593.07043392662,1695.58872798191,4963.00425022982,1801,"Steelhead Salmon (Upper Willamette River)","Steelhead"
"1070",3,1997,4237.54509969222,4182.96260154579,2379.6052085613,6793.40846174082,2628.12875488789,6163.72379744918,4237.54509969222,2379.6052085613,6793.40846174082,2628.12875488789,6163.72379744918,4544,"Steelhead Salmon (Upper Willamette River)","Steelhead"
"1071",4,1998,4427.12720477724,4186.86865157337,2578.11172100128,7430.36018834704,2827.55482103475,6739.64336613192,4427.12720477724,2578.11172100128,7430.36018834704,2827.55482103475,6739.64336613192,3678,"Steelhead Salmon (Upper Willamette River)","Steelhead"
"1072",5,1999,6279.4969300427,6226.99659663187,3498.91912209916,9796.68093120238,3868.32764229962,8955.38540516589,6279.4969300427,3498.91912209916,9796.68093120238,3868.32764229962,8955.38540516589,6904,"Steelhead Salmon (Upper Willamette River)","Steelhead"
"1073",6,2000,6176.53565821856,5734.81227238217,3708.4538941511,10610.7903759431,4072.31604490226,9595.83026375115,6176.53565821856,3708.4538941511,10610.7903759431,4072.31604490226,9595.83026375115,4761,"Steelhead Salmon (Upper Willamette River)","Steelhead"
"1074",7,2001,10682.1652381352,10595.5067889964,5587.75717877768,17082.3584013095,6199.5564309692,15749.4488127208,10682.1652381352,5587.75717877768,17082.3584013095,6199.5564309692,15749.4488127208,12525,"Steelhead Salmon (Upper Willamette River)","Steelhead"
"1075",8,2002,13901.6388046356,13911.8629220846,6448.62894195263,22512.8831439694,7218.3935304291,20767.0273792255,13901.6388046356,6448.62894195263,22512.8831439694,7218.3935304291,20767.0273792255,17998,"Steelhead Salmon (Upper Willamette River)","Steelhead"
"1076",9,2003,10170.6503522865,9889.50969595004,5772.96250885787,16540.1002457987,6392.86574476323,15007.7405682979,10170.6503522865,5772.96250885787,16540.1002457987,6392.86574476323,15007.7405682979,9092,"Steelhead Salmon (Upper Willamette River)","Steelhead"
"1077",10,2004,10133.7335894933,10072.7305909497,5490.5423172267,16168.0924943632,6088.72754216392,14853.9443344489,10133.7335894933,5490.5423172267,16168.0924943632,6088.72754216392,14853.9443344489,11842,"Steelhead Salmon (Upper Willamette River)","Steelhead"
